id,subject_id,subject_name,evaluation_method_code,evaluation_method_name,evaluation_method_pred,conduct_score_pred,severity_level,reason_text,solution_text
3598,INF0303,Lập trình trên thiết bị di động,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.5739,0.3957,Trung bình,[INF0303 - Lập trình trên thiết bị di động] Phản hồi từ doanh nghiệp chưa đầy đủ,Bổ sung thiết bị và checklist an toàn
3599,INF0153,Hệ điều hành,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.6758,0.8123,Thấp,[INF0153 - Hệ điều hành] Nhật ký thực tập chưa được theo dõi thường xuyên,Chuẩn hoá kênh phản hồi doanh nghiệp
3600,INF1073,Xử lý ngôn ngữ tự nhiên,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.5027,0.5612,Trung bình,"[INF1073 - Xử lý ngôn ngữ tự nhiên] Thiết bị thí nghiệm hạn chế, gây gián đoạn",Thống nhất rubric giữa các bên liên quan
3601,INF1003,Điện toán đám mây,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.5567,0.6218,Thấp,"[INF1003 - Điện toán đám mây] Thiết bị thí nghiệm hạn chế, gây gián đoạn",Bổ sung thiết bị và checklist an toàn
3602,INF1143,Xử lý ảnh số và thị giác máy tính,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.9432,0.7154,Thấp,[INF1143 - Xử lý ảnh số và thị giác máy tính] Phản hồi từ doanh nghiệp chưa đầy đủ,Theo dõi nhật ký thực tập trên hệ thống trực tuyến
3603,INF1493,Thiết kế đồ họa,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.7611,0.7206,Thấp,"[INF1493 - Thiết kế đồ họa] Thiết bị thí nghiệm hạn chế, gây gián đoạn",Bổ sung thiết bị và checklist an toàn
3604,INF0263,Mạng máy tính,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.6034,0.1518,Cao,"[INF0263 - Mạng máy tính] Thiết bị thí nghiệm hạn chế, gây gián đoạn",Bố trí trợ giảng hỗ trợ ca thực hành
3605,INF1203,Hệ thống thông minh,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.7088,0.1228,Cao,[INF1203 - Hệ thống thông minh] Quy trình an toàn và checklist thao tác chưa rõ (ghi nhận học kỳ này),Theo dõi nhật ký thực tập trên hệ thống trực tuyến
3606,INF1413,Cơ sở tạo hình,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.5377,0.8243,Thấp,[INF1413 - Cơ sở tạo hình] Rubric giữa giảng viên và doanh nghiệp chưa thống nhất,Bố trí trợ giảng hỗ trợ ca thực hành
3607,SKI0061,Kỹ năng tư duy phản biện,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.549,0.4867,Trung bình,"[SKI0061 - Kỹ năng tư duy phản biện] Thiết bị thí nghiệm hạn chế, gây gián đoạn",Theo dõi nhật ký thực tập trên hệ thống trực tuyến
3608,INF1413,Cơ sở tạo hình,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.6724,0.7547,Thấp,[INF1413 - Cơ sở tạo hình] Phản hồi từ doanh nghiệp chưa đầy đủ,Bố trí trợ giảng hỗ trợ ca thực hành
3609,INF1532,Dự án nghề nâng cao,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.8579,0.8033,Thấp,[INF1532 - Dự án nghề nâng cao] Rubric giữa giảng viên và doanh nghiệp chưa thống nhất,Thống nhất rubric giữa các bên liên quan
3610,INF0433,Nhập môn lập trình,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.7793,0.3048,Trung bình,[INF0433 - Nhập môn lập trình] Quy trình an toàn và checklist thao tác chưa rõ (ghi nhận học kỳ này),Bổ sung thiết bị và checklist an toàn
3611,INF0893,Mật mã và An toàn thông tin,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.8193,0.8728,Tốt,"[INF0893 - Mật mã và An toàn thông tin] Thiết bị thí nghiệm hạn chế, gây gián đoạn (ghi nhận học kỳ này)",Bố trí trợ giảng hỗ trợ ca thực hành
3612,INF0983,Nhập môn khoa học dữ liệu,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.6169,0.7153,Thấp,[INF0983 - Nhập môn khoa học dữ liệu] Rubric giữa giảng viên và doanh nghiệp chưa thống nhất,Bố trí trợ giảng hỗ trợ ca thực hành
3613,INF1493,Thiết kế đồ họa,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.6096,0.2767,Cao,[INF1493 - Thiết kế đồ họa] Phản hồi từ doanh nghiệp chưa đầy đủ,Theo dõi nhật ký thực tập trên hệ thống trực tuyến
3614,INF0203,Lập trình hướng đối tượng và ứng dụng,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.734,0.1034,Cao,[INF0203 - Lập trình hướng đối tượng và ứng dụng] Quy trình an toàn và checklist thao tác chưa rõ,Theo dõi nhật ký thực tập trên hệ thống trực tuyến
3615,SKI0021,"Kỹ năng lễ tân, khánh tiết, giao tiếp",EM11,Đánh giá thực hành tại phòng thí nghiệm,0.8073,0.3315,Trung bình,"[SKI0021 - Kỹ năng lễ tân, khánh tiết, giao tiếp] Phản hồi từ doanh nghiệp chưa đầy đủ (ghi nhận học kỳ này)",Theo dõi nhật ký thực tập trên hệ thống trực tuyến
3616,INF1453,Đồ họa máy tính,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.5354,0.5786,Trung bình,"[INF1453 - Đồ họa máy tính] Thiết bị thí nghiệm hạn chế, gây gián đoạn",Bố trí trợ giảng hỗ trợ ca thực hành
3617,INF1263,Kiểm thử phần mềm,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.5919,0.7177,Thấp,[INF1263 - Kiểm thử phần mềm] Phản hồi từ doanh nghiệp chưa đầy đủ,Thống nhất rubric giữa các bên liên quan
3618,INF0303,Lập trình trên thiết bị di động,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.3346,0.4964,Trung bình,"[INF0303 - Lập trình trên thiết bị di động] Thiết bị thí nghiệm hạn chế, gây gián đoạn",Bổ sung thiết bị và checklist an toàn
3619,INF1423,Thiết kế hình ảnh,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.7458,0.32,Trung bình,[INF1423 - Thiết kế hình ảnh] Rubric giữa giảng viên và doanh nghiệp chưa thống nhất,Chuẩn hoá kênh phản hồi doanh nghiệp
3620,PLO0032,Tư tưởng Hồ Chí Minh,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.4975,0.5926,Trung bình,[PLO0032 - Tư tưởng Hồ Chí Minh] Nhật ký thực tập chưa được theo dõi thường xuyên (ghi nhận học kỳ này),Chuẩn hoá kênh phản hồi doanh nghiệp
3621,INF1293,Phân tích dữ liệu lớn,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.908,0.7,Thấp,[INF1293 - Phân tích dữ liệu lớn] Quy trình an toàn và checklist thao tác chưa rõ (ghi nhận học kỳ này),Bổ sung thiết bị và checklist an toàn
3622,PLO0032,Tư tưởng Hồ Chí Minh,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.7074,0.7567,Thấp,[PLO0032 - Tư tưởng Hồ Chí Minh] Nhật ký thực tập chưa được theo dõi thường xuyên,Theo dõi nhật ký thực tập trên hệ thống trực tuyến
3623,PLO0052,Kinh tế chính trị Mác - Lênin,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.3,0.356,Trung bình,[PLO0052 - Kinh tế chính trị Mác - Lênin] Nhật ký thực tập chưa được theo dõi thường xuyên,Bố trí trợ giảng hỗ trợ ca thực hành
3624,INF0653,Kiến trúc phần mềm hiện đại,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.5838,0.3067,Trung bình,"[INF0653 - Kiến trúc phần mềm hiện đại] Thiết bị thí nghiệm hạn chế, gây gián đoạn",Thống nhất rubric giữa các bên liên quan
3625,SKI0021,"Kỹ năng lễ tân, khánh tiết, giao tiếp",EM11,Đánh giá thực hành tại phòng thí nghiệm,0.7298,0.2681,Cao,"[SKI0021 - Kỹ năng lễ tân, khánh tiết, giao tiếp] Thiết bị thí nghiệm hạn chế, gây gián đoạn",Bổ sung thiết bị và checklist an toàn
3626,INF1403,Anh văn chuyên ngành CNTT,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.5724,0.5967,Trung bình,[INF1403 - Anh văn chuyên ngành CNTT] Nhật ký thực tập chưa được theo dõi thường xuyên (ghi nhận học kỳ này),Chuẩn hoá kênh phản hồi doanh nghiệp
3627,INF0983,Nhập môn khoa học dữ liệu,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.4156,0.7523,Thấp,[INF0983 - Nhập môn khoa học dữ liệu] Nhật ký thực tập chưa được theo dõi thường xuyên,Bố trí trợ giảng hỗ trợ ca thực hành
3628,INF0433,Nhập môn lập trình,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.5986,0.406,Trung bình,[INF0433 - Nhập môn lập trình] Rubric giữa giảng viên và doanh nghiệp chưa thống nhất (ghi nhận học kỳ này),Chuẩn hoá kênh phản hồi doanh nghiệp
3629,INF0083,Cơ sở dữ liệu,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.9605,0.3928,Trung bình,[INF0083 - Cơ sở dữ liệu] Quy trình an toàn và checklist thao tác chưa rõ (ghi nhận học kỳ này),Theo dõi nhật ký thực tập trên hệ thống trực tuyến
3630,INF1293,Phân tích dữ liệu lớn,EM11,Đánh giá thực hành tại phòng thí nghiệm,1.0,0.102,Cao,[INF1293 - Phân tích dữ liệu lớn] Phản hồi từ doanh nghiệp chưa đầy đủ,Bổ sung thiết bị và checklist an toàn
3631,PLO0032,Tư tưởng Hồ Chí Minh,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.6535,0.422,Trung bình,[PLO0032 - Tư tưởng Hồ Chí Minh] Nhật ký thực tập chưa được theo dõi thường xuyên (ghi nhận học kỳ này),Theo dõi nhật ký thực tập trên hệ thống trực tuyến
3632,INF1473,Học sâu,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.3291,0.748,Thấp,[INF1473 - Học sâu] Phản hồi từ doanh nghiệp chưa đầy đủ (ghi nhận học kỳ này),Bố trí trợ giảng hỗ trợ ca thực hành
3633,INF0893,Mật mã và An toàn thông tin,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.6778,0.6326,Thấp,[INF0893 - Mật mã và An toàn thông tin] Nhật ký thực tập chưa được theo dõi thường xuyên (ghi nhận học kỳ này),Thống nhất rubric giữa các bên liên quan
3634,INF1443,Thiết kế UX/UI,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.7903,0.7603,Thấp,[INF1443 - Thiết kế UX/UI] Nhật ký thực tập chưa được theo dõi thường xuyên,Bổ sung thiết bị và checklist an toàn
3635,INF1393,Kiến trúc máy tính,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.7723,0.633,Thấp,[INF1393 - Kiến trúc máy tính] Quy trình an toàn và checklist thao tác chưa rõ,Theo dõi nhật ký thực tập trên hệ thống trực tuyến
3636,INF0992,Công nghệ IoT,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.7706,0.5796,Trung bình,[INF0992 - Công nghệ IoT] Rubric giữa giảng viên và doanh nghiệp chưa thống nhất (ghi nhận học kỳ này),Bổ sung thiết bị và checklist an toàn
3637,INF1383,Tin học cơ sở (Introduction to Informatics),EM11,Đánh giá thực hành tại phòng thí nghiệm,0.8499,0.359,Trung bình,[INF1383 - Tin học cơ sở (Introduction to Informatics)] Nhật ký thực tập chưa được theo dõi thường xuyên,Thống nhất rubric giữa các bên liên quan
3638,SKI0091,Kỹ năng khởi nghiệp,EM11,Đánh giá thực hành tại phòng thí nghiệm,1.0,0.4509,Trung bình,[SKI0091 - Kỹ năng khởi nghiệp] Rubric giữa giảng viên và doanh nghiệp chưa thống nhất (ghi nhận học kỳ này),Thống nhất rubric giữa các bên liên quan
3639,PLO0032,Tư tưởng Hồ Chí Minh,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.7165,0.5637,Trung bình,[PLO0032 - Tư tưởng Hồ Chí Minh] Rubric giữa giảng viên và doanh nghiệp chưa thống nhất,Theo dõi nhật ký thực tập trên hệ thống trực tuyến
3640,INF1353,Phát triển ứng dụng Thực tế ảo,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.7689,0.1027,Cao,[INF1353 - Phát triển ứng dụng Thực tế ảo] Quy trình an toàn và checklist thao tác chưa rõ (ghi nhận học kỳ này),Bổ sung thiết bị và checklist an toàn
3641,INF1263,Kiểm thử phần mềm,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.8969,0.5978,Trung bình,[INF1263 - Kiểm thử phần mềm] Quy trình an toàn và checklist thao tác chưa rõ (ghi nhận học kỳ này),Bổ sung thiết bị và checklist an toàn
3642,INF1522,Dự án nghề cơ bản,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.7779,0.2189,Cao,[INF1522 - Dự án nghề cơ bản] Quy trình an toàn và checklist thao tác chưa rõ,Bổ sung thiết bị và checklist an toàn
3643,SKI0011,Kỹ năng thuyết trình,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.4562,0.6935,Thấp,[SKI0011 - Kỹ năng thuyết trình] Quy trình an toàn và checklist thao tác chưa rõ,Thống nhất rubric giữa các bên liên quan
3644,INF1433,Thiết kế minh hoạ,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.7683,0.0893,Cao,[INF1433 - Thiết kế minh hoạ] Rubric giữa giảng viên và doanh nghiệp chưa thống nhất,Theo dõi nhật ký thực tập trên hệ thống trực tuyến
3645,INF1203,Hệ thống thông minh,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.6339,0.4371,Trung bình,[INF1203 - Hệ thống thông minh] Quy trình an toàn và checklist thao tác chưa rõ (ghi nhận học kỳ này),Thống nhất rubric giữa các bên liên quan
3646,INF0433,Nhập môn lập trình,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.4993,0.684,Thấp,[INF0433 - Nhập môn lập trình] Rubric giữa giảng viên và doanh nghiệp chưa thống nhất,Bổ sung thiết bị và checklist an toàn
3647,INF1393,Kiến trúc máy tính,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.557,0.5179,Trung bình,[INF1393 - Kiến trúc máy tính] Quy trình an toàn và checklist thao tác chưa rõ,Bổ sung thiết bị và checklist an toàn
3648,INF1493,Thiết kế đồ họa,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.6821,0.4026,Trung bình,[INF1493 - Thiết kế đồ họa] Rubric giữa giảng viên và doanh nghiệp chưa thống nhất,Thống nhất rubric giữa các bên liên quan
3649,PLO0072,Lịch sử Đảng Cộng sản Việt Nam,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.9517,0.5764,Trung bình,[PLO0072 - Lịch sử Đảng Cộng sản Việt Nam] Rubric giữa giảng viên và doanh nghiệp chưa thống nhất,Theo dõi nhật ký thực tập trên hệ thống trực tuyến
3650,INF1403,Anh văn chuyên ngành CNTT,EM11,Đánh giá thực hành tại phòng thí nghiệm,1.0,0.472,Trung bình,[INF1403 - Anh văn chuyên ngành CNTT] Nhật ký thực tập chưa được theo dõi thường xuyên,Bố trí trợ giảng hỗ trợ ca thực hành
3651,INF0983,Nhập môn khoa học dữ liệu,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.6912,0.5287,Trung bình,[INF0983 - Nhập môn khoa học dữ liệu] Nhật ký thực tập chưa được theo dõi thường xuyên (ghi nhận học kỳ này),Bố trí trợ giảng hỗ trợ ca thực hành
3652,INF1403,Anh văn chuyên ngành CNTT,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.8509,0.4205,Trung bình,[INF1403 - Anh văn chuyên ngành CNTT] Rubric giữa giảng viên và doanh nghiệp chưa thống nhất,Chuẩn hoá kênh phản hồi doanh nghiệp
3653,INF0073,Cấu trúc dữ liệu và giải thuật,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.7722,0.6376,Thấp,[INF0073 - Cấu trúc dữ liệu và giải thuật] Phản hồi từ doanh nghiệp chưa đầy đủ (ghi nhận học kỳ này),Theo dõi nhật ký thực tập trên hệ thống trực tuyến
3654,INF1383,Tin học cơ sở (Introduction to Informatics),EM11,Đánh giá thực hành tại phòng thí nghiệm,0.7598,0.4018,Trung bình,[INF1383 - Tin học cơ sở (Introduction to Informatics)] Nhật ký thực tập chưa được theo dõi thường xuyên,Bổ sung thiết bị và checklist an toàn
3655,INF1453,Đồ họa máy tính,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.4934,0.4588,Trung bình,"[INF1453 - Đồ họa máy tính] Thiết bị thí nghiệm hạn chế, gây gián đoạn",Chuẩn hoá kênh phản hồi doanh nghiệp
3656,SKI0091,Kỹ năng khởi nghiệp,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.5445,0.6672,Thấp,[SKI0091 - Kỹ năng khởi nghiệp] Nhật ký thực tập chưa được theo dõi thường xuyên (ghi nhận học kỳ này),Theo dõi nhật ký thực tập trên hệ thống trực tuyến
3657,INF1403,Anh văn chuyên ngành CNTT,EM11,Đánh giá thực hành tại phòng thí nghiệm,0.5473,0.7587,Thấp,[INF1403 - Anh văn chuyên ngành CNTT] Nhật ký thực tập chưa được theo dõi thường xuyên,Bố trí trợ giảng hỗ trợ ca thực hành
3658,SKI0021,"Kỹ năng lễ tân, khánh tiết, giao tiếp",EM11,Đánh giá thực hành tại phòng thí nghiệm,0.651,0.2204,Cao,"[SKI0021 - Kỹ năng lễ tân, khánh tiết, giao tiếp] Quy trình an toàn và checklist thao tác chưa rõ",Bố trí trợ giảng hỗ trợ ca thực hành
